class,feature_name,raw_feature_name,feature_type,mean_abs_shap
smishing,tariffs text,tfidf__tariffs text,tfidf,8.30334933750221e-05
smishing,text orange,tfidf__text orange,tfidf,8.30334933750221e-05
smishing,yell phonetoken,tfidf__yell phonetoken,tfidf,8.285226735725779e-05
smishing,11mths mobilesdirect,tfidf__11mths mobilesdirect,tfidf,8.229755600045446e-05
smishing,ur award,tfidf__ur award,tfidf,8.221506868276068e-05
smishing,time tried,tfidf__time tried,tfidf,8.183510520894829e-05
smishing,starting txt,tfidf__starting txt,tfidf,8.145300647365684e-05
smishing,asap box97n7qp,tfidf__asap box97n7qp,tfidf,8.140828356257794e-05
smishing,box97n7qp,tfidf__box97n7qp,tfidf,8.140828356257794e-05
smishing,box97n7qp 150ppm,tfidf__box97n7qp 150ppm,tfidf,8.140828356257794e-05
smishing,football tv,tfidf__football tv,tfidf,8.11742066641869e-05
smishing,harry,tfidf__harry,tfidf,8.11267083334215e-05
smishing,03 2nd,tfidf__03 2nd,tfidf,8.09633686938929e-05
smishing,awarded 2000,tfidf__awarded 2000,tfidf,8.095012746507718e-05
smishing,college,tfidf__college,tfidf,8.041331666953234e-05
smishing,dress,tfidf__dress,tfidf,8.040849482922164e-05
smishing,fastest,tfidf__fastest,tfidf,8.031444591313104e-05
smishing,let's,tfidf__let's,tfidf,7.998920888912426e-05
smishing,8007 urltoken,tfidf__8007 urltoken,tfidf,7.997013680137384e-05
smishing,embody grant,tfidf__embody grant,tfidf,7.990679360984477e-05
smishing,todays voda,tfidf__todays voda,tfidf,7.934833370973881e-05
smishing,voda,tfidf__voda,tfidf,7.934833370973881e-05
smishing,voda numbers,tfidf__voda numbers,tfidf,7.934833370973881e-05
smishing,lunch,tfidf__lunch,tfidf,7.883921671586598e-05
smishing,sk38xh,tfidf__sk38xh,tfidf,7.869523929546129e-05
smishing,date service,tfidf__date service,tfidf,7.859146869601739e-05
smishing,carlos,tfidf__carlos,tfidf,7.81139302648156e-05
smishing,abt,tfidf__abt,tfidf,7.800338192426705e-05
smishing,special,tfidf__special,tfidf,7.768356888105565e-05
smishing,ldn,tfidf__ldn,tfidf,7.729340785942702e-05
smishing,wanted,tfidf__wanted,tfidf,7.698110503909225e-05
smishing,50 pm,tfidf__50 pm,tfidf,7.639107552971683e-05
smishing,costa,tfidf__costa,tfidf,7.639107552971683e-05
smishing,costa del,tfidf__costa del,tfidf,7.639107552971683e-05
smishing,del sol,tfidf__del sol,tfidf,7.639107552971683e-05
smishing,max10mins,tfidf__max10mins,tfidf,7.639107552971683e-05
smishing,phonetoken toclaim,tfidf__phonetoken toclaim,tfidf,7.639107552971683e-05
smishing,pm max10mins,tfidf__pm max10mins,tfidf,7.639107552971683e-05
smishing,pobox334,tfidf__pobox334,tfidf,7.639107552971683e-05
smishing,pobox334 stockport,tfidf__pobox334 stockport,tfidf,7.639107552971683e-05
smishing,sk38xh cost,tfidf__sk38xh cost,tfidf,7.639107552971683e-05
smishing,sol,tfidf__sol,tfidf,7.639107552971683e-05
smishing,sol holiday,tfidf__sol holiday,tfidf,7.639107552971683e-05
smishing,stockport,tfidf__stockport,tfidf,7.639107552971683e-05
smishing,stockport sk38xh,tfidf__stockport sk38xh,tfidf,7.639107552971683e-05
smishing,toclaim,tfidf__toclaim,tfidf,7.639107552971683e-05
smishing,toclaim sae,tfidf__toclaim sae,tfidf,7.639107552971683e-05
smishing,frnd 62468,tfidf__frnd 62468,tfidf,7.595358196841269e-05
smishing,stop frnd,tfidf__stop frnd,tfidf,7.595358196841269e-05
smishing,mobile embody,tfidf__mobile embody,tfidf,7.555009264561077e-05
smishing,notice,tfidf__notice,tfidf,7.554141423118844e-05
smishing,phonetoken hg,tfidf__phonetoken hg,tfidf,7.532204289632117e-05
smishing,10 mths,tfidf__10 mths,tfidf,7.521968384861921e-05
smishing,camera video,tfidf__camera video,tfidf,7.521968384861921e-05
smishing,mths update,tfidf__mths update,tfidf,7.521968384861921e-05
smishing,video phones,tfidf__video phones,tfidf,7.521968384861921e-05
smishing,sport,tfidf__sport,tfidf,7.520605155403628e-05
smishing,calling phonetoken,tfidf__calling phonetoken,tfidf,7.461222637102281e-05
smishing,free calling,tfidf__free calling,tfidf,7.461222637102281e-05
smishing,test,tfidf__test,tfidf,7.448037051819914e-05
smishing,1450,tfidf__1450,tfidf,7.44320239448233e-05
smishing,1450 prize,tfidf__1450 prize,tfidf,7.44320239448233e-05
smishing,competition draw,tfidf__competition draw,tfidf,7.44320239448233e-05
smishing,congratulations week's,tfidf__congratulations week's,tfidf,7.44320239448233e-05
smishing,cs stop,tfidf__cs stop,tfidf,7.44320239448233e-05
smishing,week's competition,tfidf__week's competition,tfidf,7.44320239448233e-05
smishing,joined,tfidf__joined,tfidf,7.430006620142867e-05
smishing,free entry,tfidf__free entry,tfidf,7.418755995629769e-05
smishing,adam,tfidf__adam,tfidf,7.312881661591289e-05
smishing,adam eve,tfidf__adam eve,tfidf,7.312881661591289e-05
smishing,heart txt,tfidf__heart txt,tfidf,7.312881661591289e-05
smishing,logo ur,tfidf__logo ur,tfidf,7.312881661591289e-05
smishing,lover names,tfidf__lover names,tfidf,7.312881661591289e-05
smishing,mobno,tfidf__mobno,tfidf,7.312881661591289e-05
smishing,name1,tfidf__name1,tfidf,7.312881661591289e-05
smishing,name1 name2,tfidf__name1 name2,tfidf,7.312881661591289e-05
smishing,name2,tfidf__name2,tfidf,7.312881661591289e-05
smishing,name2 mobno,tfidf__name2 mobno,tfidf,7.312881661591289e-05
smishing,names,tfidf__names,tfidf,7.312881661591289e-05
smishing,phonetoken 87077,tfidf__phonetoken 87077,tfidf,7.312881661591289e-05
smishing,dude,tfidf__dude,tfidf,7.311652065504148e-05
smishing,ur lover,tfidf__ur lover,tfidf,7.306459180069965e-05
smishing,24hr,tfidf__24hr,tfidf,7.303733754004523e-05
smishing,24hr thank,tfidf__24hr thank,tfidf,7.303733754004523e-05
smishing,pay tm,tfidf__pay tm,tfidf,7.303733754004523e-05
smishing,phonetoken paytm,tfidf__phonetoken paytm,tfidf,7.303733754004523e-05
smishing,tm office,tfidf__tm office,tfidf,7.303733754004523e-05
smishing,dont know,tfidf__dont know,tfidf,7.202307334494902e-05
smishing,added,tfidf__added,tfidf,7.192556251425168e-05
smishing,yahoo,tfidf__yahoo,tfidf,7.155301147609474e-05
smishing,txting,tfidf__txting,tfidf,7.129118610356221e-05
smishing,battle,tfidf__battle,tfidf,7.126093947378943e-05
smishing,cash await,tfidf__cash await,tfidf,7.097744627079095e-05
smishing,sae cs,tfidf__sae cs,tfidf,7.097744627079095e-05
smishing,callback remove,tfidf__callback remove,tfidf,7.086918592924787e-05
smishing,cut,tfidf__cut,tfidf,7.068902002996231e-05
smishing,comp win,tfidf__comp win,tfidf,7.046104535341033e-05
smishing,win fa,tfidf__win fa,tfidf,7.046104535341033e-05
smishing,age,tfidf__age,tfidf,7.040381345755847e-05
smishing,t's,tfidf__t's,tfidf,7.007037053158202e-05
smishing,t's c's,tfidf__t's c's,tfidf,7.007037053158202e-05
smishing,reply text,tfidf__reply text,tfidf,6.989360611062789e-05
smishing,personal,tfidf__personal,tfidf,6.970482719349146e-05
smishing,pobox36504w45wq,tfidf__pobox36504w45wq,tfidf,6.938782783272439e-05
smishing,150p tone,tfidf__150p tone,tfidf,6.897703386424253e-05
smishing,don't know,tfidf__don't know,tfidf,6.881934884180382e-05
smishing,weed,tfidf__weed,tfidf,6.853416158851121e-05
smishing,tm,tfidf__tm,tfidf,6.80945607778962e-05
smishing,knw,tfidf__knw,tfidf,6.800584083164018e-05
smishing,tenerife,tfidf__tenerife,tfidf,6.795382365104528e-05
smishing,tenerife holiday,tfidf__tenerife holiday,tfidf,6.795382365104528e-05
smishing,collection sae,tfidf__collection sae,tfidf,6.765063450521083e-05
smishing,vs,tfidf__vs,tfidf,6.713153562453826e-05
smishing,pleased advise,tfidf__pleased advise,tfidf,6.69440581852849e-05
smishing,bl0cked activate,tfidf__bl0cked activate,tfidf,6.694250096427715e-05
smishing,joined heart,tfidf__joined heart,tfidf,6.685136010804127e-05
smishing,names joined,tfidf__names joined,tfidf,6.685136010804127e-05
smishing,uks,tfidf__uks,tfidf,6.683912251843473e-05
smishing,dat,tfidf__dat,tfidf,6.67472116928513e-05
smishing,correct,tfidf__correct,tfidf,6.650322086981518e-05
smishing,4mths,tfidf__4mths,tfidf,6.647120104879401e-05
smishing,4mths half,tfidf__4mths half,tfidf,6.647120104879401e-05
smishing,mobilesdirect,tfidf__mobilesdirect,tfidf,6.647120104879401e-05
smishing,mobilesdirect free,tfidf__mobilesdirect free,tfidf,6.647120104879401e-05
smishing,phone 11mths,tfidf__phone 11mths,tfidf,6.647120104879401e-05
smishing,rental latest,tfidf__rental latest,tfidf,6.647120104879401e-05
smishing,urltoken pobox,tfidf__urltoken pobox,tfidf,6.554045005084681e-05
smishing,21,tfidf__21,tfidf,6.50291278125108e-05
smishing,afternoon,tfidf__afternoon,tfidf,6.494479584602268e-05
smishing,leh,tfidf__leh,tfidf,6.48241910966882e-05
smishing,dog,tfidf__dog,tfidf,6.43077275874447e-05
smishing,card spook,tfidf__card spook,tfidf,6.406878297867289e-05
smishing,eerie tone,tfidf__eerie tone,tfidf,6.406878297867289e-05
smishing,free eerie,tfidf__free eerie,tfidf,6.406878297867289e-05
smishing,halloween,tfidf__halloween,tfidf,6.406878297867289e-05
smishing,halloween collection,tfidf__halloween collection,tfidf,6.406878297867289e-05
smishing,message plus,tfidf__message plus,tfidf,6.406878297867289e-05
smishing,mob halloween,tfidf__mob halloween,tfidf,6.406878297867289e-05
smishing,pic message,tfidf__pic message,tfidf,6.406878297867289e-05
smishing,spook 8007,tfidf__spook 8007,tfidf,6.406878297867289e-05
smishing,tone txt,tfidf__tone txt,tfidf,6.406878297867289e-05
smishing,txt card,tfidf__txt card,tfidf,6.406878297867289e-05
smishing,6000,tfidf__6000,tfidf,6.39602451164525e-05
smishing,ingest advance,tfidf__ingest advance,tfidf,6.389837407342724e-05
smishing,arrive customer,tfidf__arrive customer,tfidf,6.336974004570753e-05
smishing,ah,tfidf__ah,tfidf,6.32883410471602e-05
smishing,150pm unsubscribe,tfidf__150pm unsubscribe,tfidf,6.264464271228912e-05
smishing,69698 text,tfidf__69698 text,tfidf,6.264464271228912e-05
smishing,hot 69698,tfidf__hot 69698,tfidf,6.264464271228912e-05
smishing,stop 69698,tfidf__stop 69698,tfidf,6.264464271228912e-05
smishing,text hot,tfidf__text hot,tfidf,6.264464271228912e-05
smishing,unsubscribe text,tfidf__unsubscribe text,tfidf,6.264464271228912e-05
smishing,vip,tfidf__vip,tfidf,6.23937553111204e-05
smishing,fastest growing,tfidf__fastest growing,tfidf,6.232493213548589e-05
smishing,growing,tfidf__growing,tfidf,6.232493213548589e-05
smishing,mobile customer,tfidf__mobile customer,tfidf,6.170290229616613e-05
smishing,win ipod,tfidf__win ipod,tfidf,6.127277221602141e-05
smishing,urltoken text,tfidf__urltoken text,tfidf,6.123022933092356e-05
smishing,jst,tfidf__jst,tfidf,6.11805701739441e-05
smishing,review mobile,tfidf__review mobile,tfidf,6.064465197901563e-05
smishing,care phonetoken,tfidf__care phonetoken,tfidf,6.0635793246095496e-05
smishing,o2,tfidf__o2,tfidf,6.058014407374276e-05
smishing,daily cancel,tfidf__daily cancel,tfidf,6.045172242982151e-05
smishing,sweet,tfidf__sweet,tfidf,6.0231111154038285e-05
smishing,mates urltoken,tfidf__mates urltoken,tfidf,6.0174162276905364e-05
smishing,sat,tfidf__sat,tfidf,6.0156947116645485e-05
smishing,150ppm 16,tfidf__150ppm 16,tfidf,5.9992691092592195e-05
smishing,sae tc,tfidf__sae tc,tfidf,5.997627421226783e-05
smishing,tc pobox334,tfidf__tc pobox334,tfidf,5.997627421226783e-05
smishing,country,tfidf__country,tfidf,5.988394572410033e-05
smishing,simply,tfidf__simply,tfidf,5.969628806035259e-05
smishing,saw,tfidf__saw,tfidf,5.9604284771249964e-05
smishing,ta,tfidf__ta,tfidf,5.932404443819007e-05
smishing,pick phone,tfidf__pick phone,tfidf,5.8867526587220156e-05
smishing,feelin,tfidf__feelin,tfidf,5.88203655463789e-05
smishing,customer 00,tfidf__customer 00,tfidf,5.8723733357936254e-05
smishing,hardcore,tfidf__hardcore,tfidf,5.86361696139284e-05
smishing,smart,tfidf__smart,tfidf,5.853923196348485e-05
smishing,succeed recent,tfidf__succeed recent,tfidf,5.848989522141533e-05
smishing,5p,tfidf__5p,tfidf,5.8422804630416865e-05
smishing,500 ur,tfidf__500 ur,tfidf,5.8123060025540994e-05
smishing,80's,tfidf__80's,tfidf,5.8123060025540994e-05
smishing,80's answer,tfidf__80's answer,tfidf,5.8123060025540994e-05
smishing,83600 good,tfidf__83600 good,tfidf,5.8123060025540994e-05
smishing,answer 83600,tfidf__answer 83600,tfidf,5.8123060025540994e-05
smishing,answer txt,tfidf__answer txt,tfidf,5.8123060025540994e-05
smishing,girl 80's,tfidf__girl 80's,tfidf,5.8123060025540994e-05
smishing,uptown,tfidf__uptown,tfidf,5.8123060025540994e-05
smishing,uptown girl,tfidf__uptown girl,tfidf,5.8123060025540994e-05
smishing,ur answer,tfidf__ur answer,tfidf,5.8123060025540994e-05
smishing,ur balance,tfidf__ur balance,tfidf,5.8123060025540994e-05
smishing,ur question,tfidf__ur question,tfidf,5.8123060025540994e-05
smishing,weekends,tfidf__weekends,tfidf,5.80724571292647e-05
smishing,2rcv hlp,tfidf__2rcv hlp,tfidf,5.7955951045943424e-05
smishing,82242 msg150p,tfidf__82242 msg150p,tfidf,5.7955951045943424e-05
smishing,company jst,tfidf__company jst,tfidf,5.7955951045943424e-05
smishing,date 82242,tfidf__date 82242,tfidf,5.7955951045943424e-05
smishing,feelin kinda,tfidf__feelin kinda,tfidf,5.7955951045943424e-05
smishing,freemsg feelin,tfidf__freemsg feelin,tfidf,5.7955951045943424e-05
smishing,kinda lnly,tfidf__kinda lnly,tfidf,5.7955951045943424e-05
smishing,lnly,tfidf__lnly,tfidf,5.7955951045943424e-05
smishing,pic txt,tfidf__pic txt,tfidf,5.7955951045943424e-05
smishing,stop 82242,tfidf__stop 82242,tfidf,5.7955951045943424e-05
smishing,rates app,tfidf__rates app,tfidf,5.787778125049837e-05
smishing,u've selected,tfidf__u've selected,tfidf,5.764341992560203e-05
smishing,smiling,tfidf__smiling,tfidf,5.7630115457305435e-05
smishing,block 24hr,tfidf__block 24hr,tfidf,5.74411703869369e-05
smishing,paytm block,tfidf__paytm block,tfidf,5.74411703869369e-05
smishing,collection cs,tfidf__collection cs,tfidf,5.7344560116257905e-05
smishing,cs sae,tfidf__cs sae,tfidf,5.7344560116257905e-05
smishing,landline 5000,tfidf__landline 5000,tfidf,5.7344560116257905e-05
smishing,embody 2nd,tfidf__embody 2nd,tfidf,5.716960198046013e-05
smishing,bored,tfidf__bored,tfidf,5.714685572530874e-05
smishing,send free,tfidf__send free,tfidf,5.700373306368667e-05
smishing,speed,tfidf__speed,tfidf,5.688518053346548e-05
smishing,ur friends,tfidf__ur friends,tfidf,5.656453391057701e-05
smishing,admirer look,tfidf__admirer look,tfidf,5.628768617723936e-05
smishing,400 proze,tfidf__400 proze,tfidf,5.5685688527889196e-05
smishing,50 mtmsgrcvd18,tfidf__50 mtmsgrcvd18,tfidf,5.5685688527889196e-05
smishing,mobile ipod,tfidf__mobile ipod,tfidf,5.5685688527889196e-05
smishing,player 400,tfidf__player 400,tfidf,5.5685688527889196e-05
smishing,proze,tfidf__proze,tfidf,5.5685688527889196e-05
smishing,24 10,tfidf__24 10,tfidf,5.560458306229258e-05
smishing,receipt,tfidf__receipt,tfidf,5.5484960779474405e-05
smishing,fall,tfidf__fall,tfidf,5.543427181260526e-05
smishing,spare,tfidf__spare,tfidf,5.515615062354185e-05
smishing,divorce,tfidf__divorce,tfidf,5.514289781322674e-05
smishing,hi babe,tfidf__hi babe,tfidf,5.493327825768681e-05
smishing,txt reply,tfidf__txt reply,tfidf,5.399603304148555e-05
smishing,correct ans,tfidf__correct ans,tfidf,5.385920224827432e-05
smishing,receipt correct,tfidf__receipt correct,tfidf,5.385920224827432e-05
smishing,subscriber,tfidf__subscriber,tfidf,5.385920224827432e-05
smishing,company,tfidf__company,tfidf,5.3738460553577107e-05
smishing,dunno,tfidf__dunno,tfidf,5.343498331430126e-05
smishing,fantasies phonetoken,tfidf__fantasies phonetoken,tfidf,5.332408329871703e-05
smishing,just got,tfidf__just got,tfidf,5.299023192746756e-05
smishing,idiot,tfidf__idiot,tfidf,5.2880554214341095e-05
smishing,00 urltoken,tfidf__00 urltoken,tfidf,5.2785700070185074e-05
smishing,1000 cashto,tfidf__1000 cashto,tfidf,5.262986554714514e-05
smishing,200 award,tfidf__200 award,tfidf,5.262986554714514e-05
smishing,4jx,tfidf__4jx,tfidf,5.262986554714514e-05
smishing,88222,tfidf__88222,tfidf,5.262986554714514e-05
smishing,88222 php,tfidf__88222 php,tfidf,5.262986554714514e-05
smishing,award 1000,tfidf__award 1000,tfidf,5.262986554714514e-05
smishing,award free,tfidf__award free,tfidf,5.262986554714514e-05
smishing,cashto,tfidf__cashto,tfidf,5.262986554714514e-05
smishing,getstop,tfidf__getstop,tfidf,5.262986554714514e-05
smishing,getstop 88222,tfidf__getstop 88222,tfidf,5.262986554714514e-05
smishing,guaranteed 200,tfidf__guaranteed 200,tfidf,5.262986554714514e-05
smishing,php,tfidf__php,tfidf,5.262986554714514e-05
smishing,php rg21,tfidf__php rg21,tfidf,5.262986554714514e-05
smishing,rg21,tfidf__rg21,tfidf,5.262986554714514e-05
smishing,rg21 4jx,tfidf__rg21 4jx,tfidf,5.262986554714514e-05
smishing,stop getstop,tfidf__stop getstop,tfidf,5.262986554714514e-05
smishing,ard,tfidf__ard,tfidf,5.250583721825447e-05
smishing,alright,tfidf__alright,tfidf,5.222989593348688e-05
smishing,barbie,tfidf__barbie,tfidf,5.209458567047548e-05
smishing,divorce barbie,tfidf__divorce barbie,tfidf,5.209458567047548e-05
smishing,ken's,tfidf__ken's,tfidf,5.209458567047548e-05
smishing,ken's stuff,tfidf__ken's stuff,tfidf,5.209458567047548e-05
smishing,new divorce,tfidf__new divorce,tfidf,5.209458567047548e-05
smishing,awarded rs,tfidf__awarded rs,tfidf,5.202788896287102e-05
smishing,attempt reach,tfidf__attempt reach,tfidf,5.2020735975125156e-05
smishing,cash 6000,tfidf__cash 6000,tfidf,5.198764218035075e-05
smishing,reply yes,tfidf__reply yes,tfidf,5.196107887457112e-05
smishing,process,tfidf__process,tfidf,5.171656696440865e-05
smishing,inr 00,tfidf__inr 00,tfidf,5.154857956303718e-05
smishing,cw25wx,tfidf__cw25wx,tfidf,5.15193661504967e-05
smishing,haf,tfidf__haf,tfidf,5.144451400469555e-05
smishing,reply win,tfidf__reply win,tfidf,5.135312594684595e-05
smishing,150p reply,tfidf__150p reply,tfidf,5.109318141376429e-05
smishing,boltblue,tfidf__boltblue,tfidf,5.109318141376429e-05
smishing,boltblue tones,tfidf__boltblue tones,tfidf,5.109318141376429e-05
smishing,cha cha,tfidf__cha cha,tfidf,5.109318141376429e-05
smishing,cha slide,tfidf__cha slide,tfidf,5.109318141376429e-05
smishing,jamz,tfidf__jamz,tfidf,5.109318141376429e-05
smishing,jamz toxic,tfidf__jamz toxic,tfidf,5.109318141376429e-05
smishing,mono poly3,tfidf__mono poly3,tfidf,5.109318141376429e-05
smishing,poly mono,tfidf__poly mono,tfidf,5.109318141376429e-05
smishing,poly3,tfidf__poly3,tfidf,5.109318141376429e-05
smishing,poly3 cha,tfidf__poly3 cha,tfidf,5.109318141376429e-05
smishing,reply poly,tfidf__reply poly,tfidf,5.109318141376429e-05
smishing,slide yeah,tfidf__slide yeah,tfidf,5.109318141376429e-05
smishing,slow jamz,tfidf__slow jamz,tfidf,5.109318141376429e-05
smishing,tones 150p,tfidf__tones 150p,tfidf,5.109318141376429e-05
smishing,tones txt,tfidf__tones txt,tfidf,5.109318141376429e-05
smishing,toxic,tfidf__toxic,tfidf,5.109318141376429e-05
smishing,toxic come,tfidf__toxic come,tfidf,5.109318141376429e-05
smishing,yeah slow,tfidf__yeah slow,tfidf,5.109318141376429e-05
smishing,story,tfidf__story,tfidf,5.101053265499776e-05
smishing,apart,tfidf__apart,tfidf,5.048361441552452e-05
smishing,embody suspended,tfidf__embody suspended,tfidf,5.01786317030741e-05
smishing,4t,tfidf__4t,tfidf,4.974049833157703e-05
smishing,sch,tfidf__sch,tfidf,4.919694462245262e-05
smishing,150 prize,tfidf__150 prize,tfidf,4.917498205919595e-05
smishing,62468,tfidf__62468,tfidf,4.8871744528124164e-05
smishing,luv,tfidf__luv,tfidf,4.87138797401412e-05
smishing,new year,tfidf__new year,tfidf,4.863169360079943e-05
smishing,maximise,tfidf__maximise,tfidf,4.844974790158216e-05
smishing,maximise ur,tfidf__maximise ur,tfidf,4.844974790158216e-05
smishing,c's apply,tfidf__c's apply,tfidf,4.8434402237496936e-05
smishing,draw 100,tfidf__draw 100,tfidf,4.823390001657399e-05
smishing,hurt,tfidf__hurt,tfidf,4.8162027334959136e-05
smishing,reference,tfidf__reference,tfidf,4.807555686251756e-05
smishing,selected stay,tfidf__selected stay,tfidf,4.800844964051553e-05
smishing,numbers finish,tfidf__numbers finish,tfidf,4.7920089096658906e-05
smishing,just reply,tfidf__just reply,tfidf,4.7897568612836204e-05
smishing,stock,tfidf__stock,tfidf,4.786333456826209e-05
smishing,28days,tfidf__28days,tfidf,4.7784830239807935e-05
smishing,28days cs,tfidf__28days cs,tfidf,4.7784830239807935e-05
smishing,2yr,tfidf__2yr,tfidf,4.7784830239807935e-05
smishing,2yr warranty,tfidf__2yr warranty,tfidf,4.7784830239807935e-05
smishing,box177,tfidf__box177,tfidf,4.7784830239807935e-05
smishing,box177 m221bp,tfidf__box177 m221bp,tfidf,4.7784830239807935e-05
smishing,cs box177,tfidf__cs box177,tfidf,4.7784830239807935e-05
smishing,delivery 28days,tfidf__delivery 28days,tfidf,4.7784830239807935e-05
smishing,m221bp,tfidf__m221bp,tfidf,4.7784830239807935e-05
smishing,m221bp 2yr,tfidf__m221bp 2yr,tfidf,4.7784830239807935e-05
smishing,warranty,tfidf__warranty,tfidf,4.7784830239807935e-05
smishing,warranty 150ppm,tfidf__warranty 150ppm,tfidf,4.7784830239807935e-05
smishing,cup,tfidf__cup,tfidf,4.774086827993204e-05
smishing,faster,tfidf__faster,tfidf,4.752293433002968e-05
smishing,trust,tfidf__trust,tfidf,4.7500888739371304e-05
smishing,08,tfidf__08,tfidf,4.714057925491432e-05
smishing,nyt,tfidf__nyt,tfidf,4.701276354935208e-05
smishing,phonetoken 50,tfidf__phonetoken 50,tfidf,4.689863671546224e-05
smishing,mgs 150p,tfidf__mgs 150p,tfidf,4.617502482522213e-05
smishing,txting tell,tfidf__txting tell,tfidf,4.6117384994943754e-05
smishing,driving faster,tfidf__driving faster,tfidf,4.606392070051642e-05
smishing,idiot driving,tfidf__idiot driving,tfidf,4.606392070051642e-05
smishing,maniac,tfidf__maniac,tfidf,4.606392070051642e-05
smishing,slower,tfidf__slower,tfidf,4.606392070051642e-05
smishing,you're driving,tfidf__you're driving,tfidf,4.606392070051642e-05
smishing,wife,tfidf__wife,tfidf,4.593753968401627e-05
smishing,valued network,tfidf__valued network,tfidf,4.573681396812433e-05
smishing,winner valued,tfidf__winner valued,tfidf,4.573681396812433e-05
smishing,suspended pay,tfidf__suspended pay,tfidf,4.529710091615071e-05
smishing,collected,tfidf__collected,tfidf,4.520798137743003e-05
smishing,collected simply,tfidf__collected simply,tfidf,4.520798137743003e-05
smishing,mix 85069,tfidf__mix 85069,tfidf,4.520798137743003e-05
smishing,text password,tfidf__text password,tfidf,4.520798137743003e-05
smishing,time use,tfidf__time use,tfidf,4.503269117634186e-05
smishing,reach phonetoken,tfidf__reach phonetoken,tfidf,4.450754247318078e-05
smishing,phonetoken arrogate,tfidf__phonetoken arrogate,tfidf,4.4467225473854105e-05
smishing,newest,tfidf__newest,tfidf,4.412285382363405e-05
smishing,leaving,tfidf__leaving,tfidf,4.387275499980171e-05
smishing,complimentary tenerife,tfidf__complimentary tenerife,tfidf,4.3746253378119204e-05
smishing,cs box,tfidf__cs box,tfidf,4.3746253378119204e-05
smishing,hear new,tfidf__hear new,tfidf,4.359888781879034e-05
smishing,world,tfidf__world,tfidf,4.353716361086827e-05
smishing,txtin,tfidf__txtin,tfidf,4.340719501465814e-05
smishing,games arcade,tfidf__games arcade,tfidf,4.32767007515937e-05
smishing,fone,tfidf__fone,tfidf,4.3154435692077394e-05
smishing,26,tfidf__26,tfidf,4.3085997226395324e-05
smishing,charges,tfidf__charges,tfidf,4.299222193823994e-05
smishing,seeing,tfidf__seeing,tfidf,4.288805796685425e-05
smishing,registration,tfidf__registration,tfidf,4.2703682472105895e-05
smishing,900 prize,tfidf__900 prize,tfidf,4.2662380210372855e-05
smishing,todays draw,tfidf__todays draw,tfidf,4.247975779652004e-05
smishing,hols,tfidf__hols,tfidf,4.210078766492404e-05
smishing,purchase,tfidf__purchase,tfidf,4.188533150549533e-05
smishing,free mins,tfidf__free mins,tfidf,4.147793364742072e-05
smishing,mobile awarded,tfidf__mobile awarded,tfidf,4.1270423302356495e-05
smishing,c's,tfidf__c's,tfidf,4.116445826674192e-05
smishing,usher,tfidf__usher,tfidf,4.116444213149595e-05
smishing,vouchers week,tfidf__vouchers week,tfidf,4.1107136804440265e-05
smishing,charged 50,tfidf__charged 50,tfidf,4.079057743717434e-05
smishing,1000 winner,tfidf__1000 winner,tfidf,4.0598002882719284e-05
smishing,150ppmpobox10183bhamb64xe,tfidf__150ppmpobox10183bhamb64xe,tfidf,4.0598002882719284e-05
smishing,phonetoken 150ppmpobox10183bhamb64xe,tfidf__phonetoken 150ppmpobox10183bhamb64xe,tfidf,4.0598002882719284e-05
smishing,150p textoperator,tfidf__150p textoperator,tfidf,4.0270135925411625e-05
smishing,18 xxx,tfidf__18 xxx,tfidf,4.0270135925411625e-05
smishing,89555,tfidf__89555,tfidf,4.0270135925411625e-05
smishing,g696ga,tfidf__g696ga,tfidf,4.0270135925411625e-05
smishing,g696ga 18,tfidf__g696ga 18,tfidf,4.0270135925411625e-05
smishing,textoperator,tfidf__textoperator,tfidf,4.0270135925411625e-05
smishing,textoperator g696ga,tfidf__textoperator g696ga,tfidf,4.0270135925411625e-05
smishing,150 ppm,tfidf__150 ppm,tfidf,4.026381274334513e-05
smishing,ppm,tfidf__ppm,tfidf,4.026381274334513e-05
smishing,loyalty,tfidf__loyalty,tfidf,4.019596342361559e-05
smishing,10am 7pm,tfidf__10am 7pm,tfidf,4.0036204880016755e-05
smishing,tb,tfidf__tb,tfidf,3.996130948511028e-05
smishing,file,tfidf__file,tfidf,3.951163366090895e-05
smishing,ans 80062,tfidf__ans 80062,tfidf,3.930572200489489e-05
smishing,urgent embody,tfidf__urgent embody,tfidf,3.890698121655189e-05
smishing,customer exist,tfidf__customer exist,tfidf,3.8053377046524865e-05
smishing,prize collect,tfidf__prize collect,tfidf,3.7600539883783864e-05
smishing,camera mobile,tfidf__camera mobile,tfidf,3.7375262151316456e-05
smishing,rate c's,tfidf__rate c's,tfidf,3.7298510213043304e-05
smishing,std txt,tfidf__std txt,tfidf,3.7298510213043304e-05
smishing,txt rate,tfidf__txt rate,tfidf,3.7298510213043304e-05
smishing,embody easy,tfidf__embody easy,tfidf,3.729073803377026e-05
smishing,neva,tfidf__neva,tfidf,3.693012564804372e-05
smishing,assure,tfidf__assure,tfidf,3.687333752856435e-05
smishing,81,tfidf__81,tfidf,3.6814252212418366e-05
smishing,81 urltoken,tfidf__81 urltoken,tfidf,3.6814252212418366e-05
