message,clean_text,label,label_id,URL,EMAIL,PHONE,url_count,email_count,phone_count
goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468,goldviking 29 m is inviting you to be his friend reply yes 762 or no 762 see him urltoken stop send stop frnd to 62468,smishing,2,1,0,0,1,0,0
"gov.uk alert coronavirus it has arrive to our attention that you experience exist out of the house more than once. due to this irresponsible behaviour, we are cut you a formal warning and 250 fine. if this continues, the fine could increase to a maximum of 5000 and/or an arrest. payment will embody taken automatically out of your account. call 0800345 9999 for any enquiries or to appeal.",urltoken alert coronavirus it has arrive to our attention that you experience exist out of the house more than once due to this irresponsible behaviour we are cut you a formal warning and 250 fine if this continues the fine could increase to a maximum of 5000 and or an arrest payment will embody taken automatically out of your account call phonetoken for any enquiries or to appeal,smishing,2,1,0,1,1,0,1
"GOV.UK ALERT CORONAVIRUS It has come to our attention that you have been out of the house more than once. Due to this irresponsible behaviour, we are issuing you a formal warning and 250 fine. If this continues, the fine could increase to a maximum of 5000 and/or an arrest. Payment will be taken automatically out of your account. Call 0800345 9999 for any enquiries or to appeal.",urltoken alert coronavirus it has come to our attention that you have been out of the house more than once due to this irresponsible behaviour we are issuing you a formal warning and 250 fine if this continues the fine could increase to a maximum of 5000 and or an arrest payment will be taken automatically out of your account call phonetoken for any enquiries or to appeal,smishing,2,1,0,1,1,0,1
"gov.uk alert coronavirus it has come to our attention that you have been out of the house more than once. due to this irresponsible behaviour, we are publish you a formal warning and 250 fine. if this continues, the fine could increase to a maximum of 5000 and/or an arrest. payment will be taken automatically out of your account. call 0800345 9999 for any enquiries or to appeal.",urltoken alert coronavirus it has come to our attention that you have been out of the house more than once due to this irresponsible behaviour we are publish you a formal warning and 250 fine if this continues the fine could increase to a maximum of 5000 and or an arrest payment will be taken automatically out of your account call phonetoken for any enquiries or to appeal,smishing,2,1,0,1,1,0,1
"gov.uk alert coronavirus it has come to our attention that you have been out of the house more than once. due to this irresponsible behaviour, we embody egress you a formal warning and 250 fine. if this continues, the fine could increase to a maximum of 5000 and/or an arrest. payment will embody taken automatically out of your account. call 0800345 9999 for any enquiries or to appeal.",urltoken alert coronavirus it has come to our attention that you have been out of the house more than once due to this irresponsible behaviour we embody egress you a formal warning and 250 fine if this continues the fine could increase to a maximum of 5000 and or an arrest payment will embody taken automatically out of your account call phonetoken for any enquiries or to appeal,smishing,2,1,0,1,1,0,1
"gov.uk alert coronavirus it has come to our attention that you ingest been out of the house more than once. due to this irresponsible behaviour, we embody issuing you a formal warning and 250 fine. if this continues, the fine could increase to a maximum of 5000 and/or an arrest. payment will be bring automatically out of your account. call 0800345 9999 for any enquiries or to appeal.",urltoken alert coronavirus it has come to our attention that you ingest been out of the house more than once due to this irresponsible behaviour we embody issuing you a formal warning and 250 fine if this continues the fine could increase to a maximum of 5000 and or an arrest payment will be bring automatically out of your account call phonetoken for any enquiries or to appeal,smishing,2,1,0,1,1,0,1
"gov.uk alert coronavirus it has come to our attention that you possess been out of the house more than once. due to this irresponsible behaviour, we are publish you a formal warning and 250 fine. if this continues, the fine could increase to a maximum of 5000 and/or an arrest. payment will exist taken automatically out of your account. call 0800345 9999 for any enquiries or to appeal.",urltoken alert coronavirus it has come to our attention that you possess been out of the house more than once due to this irresponsible behaviour we are publish you a formal warning and 250 fine if this continues the fine could increase to a maximum of 5000 and or an arrest payment will exist taken automatically out of your account call phonetoken for any enquiries or to appeal,smishing,2,1,0,1,1,0,1
guess what! somebody you experience secretly fancies you! wanna determine out who it is? give us a call on 09065394973 from landline datebox1282essexcm61xn 150p/min 18,guess what somebody you experience secretly fancies you wanna determine out who it is give us a call on phonetoken from landline datebox1282essexcm61xn 150p min 18,smishing,2,0,0,1,0,0,1
guess what! somebody you experience secretly fancies you! wanna encounter out who it is? give us a call on 09065394514 from landline datebox1282essexcm61xn 150p/min 18,guess what somebody you experience secretly fancies you wanna encounter out who it is give us a call on phonetoken from landline datebox1282essexcm61xn 150p min 18,smishing,2,0,0,1,0,0,1
guess what! somebody you experience secretly fancies you! wanna find out who it is? give us a call on 09065394514 from landline datebox1282essexcm61xn 150p/min 18,guess what somebody you experience secretly fancies you wanna find out who it is give us a call on phonetoken from landline datebox1282essexcm61xn 150p min 18,smishing,2,0,0,1,0,0,1
guess what! somebody you fuck secretly fancies you! wanna ascertain out who it is? give us a call on 09065394514 from landline datebox1282essexcm61xn 150p/min 18,guess what somebody you fuck secretly fancies you wanna ascertain out who it is give us a call on phonetoken from landline datebox1282essexcm61xn 150p min 18,smishing,2,0,0,1,0,0,1
guess what! somebody you fuck secretly fancies you! wanna find out who it is? give us a call on 09065394514 from landline datebox1282essexcm61xn 150p/min 18,guess what somebody you fuck secretly fancies you wanna find out who it is give us a call on phonetoken from landline datebox1282essexcm61xn 150p min 18,smishing,2,0,0,1,0,0,1
guess what! somebody you hump secretly fancies you! wanna ascertain out who it is? give us a call on 09065394514 from landline datebox1282essexcm61xn 150p/min 18,guess what somebody you hump secretly fancies you wanna ascertain out who it is give us a call on phonetoken from landline datebox1282essexcm61xn 150p min 18,smishing,2,0,0,1,0,0,1
guess what! somebody you know secretly fancies you! wanna ascertain out who it is? give us a call on 09065394514 from landline datebox1282essexcm61xn 150p/min 18,guess what somebody you know secretly fancies you wanna ascertain out who it is give us a call on phonetoken from landline datebox1282essexcm61xn 150p min 18,smishing,2,0,0,1,0,0,1
guess what! somebody you know secretly fancies you! wanna encounter out who it is? give us a call on 09065394973 from landline datebox1282essexcm61xn 150p/min 18,guess what somebody you know secretly fancies you wanna encounter out who it is give us a call on phonetoken from landline datebox1282essexcm61xn 150p min 18,smishing,2,0,0,1,0,0,1
Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18,guess what somebody you know secretly fancies you wanna find out who it is give us a call on phonetoken from landline datebox1282essexcm61xn 150p min 18,smishing,2,0,0,1,0,0,1
guess what! somebody you screw secretly fancies you! wanna find out who it is? give us a call on 09065394973 from landline datebox1282essexcm61xn 150p/min 18,guess what somebody you screw secretly fancies you wanna find out who it is give us a call on phonetoken from landline datebox1282essexcm61xn 150p min 18,smishing,2,0,0,1,0,0,1
had your mobile 11 months or more? u r entitled to update to the latest colour mobiles with camera for free! call the mobile update co unloosen on 08002986030,had your mobile 11 months or more u r entitled to update to the latest colour mobiles with camera for free call the mobile update co unloosen on phonetoken,smishing,2,0,0,1,0,0,1
had your mobile 11 months or more? u r title to update to the latest colour mobiles with camera for free! call the mobile update co free on 08002986030,had your mobile 11 months or more u r title to update to the latest colour mobiles with camera for free call the mobile update co free on phonetoken,smishing,2,0,0,1,0,0,1
had your mobile 11 months or more? u r title to update to the latest colour mobiles with camera for free! call the mobile update co rid on 08002986030,had your mobile 11 months or more u r title to update to the latest colour mobiles with camera for free call the mobile update co rid on phonetoken,smishing,2,0,0,1,0,0,1
had your mobile 11 months or more? u r title to update to the latest colour mobiles with camera for free! call the mobile update co unloosen on 08002986030,had your mobile 11 months or more u r title to update to the latest colour mobiles with camera for free call the mobile update co unloosen on phonetoken,smishing,2,0,0,1,0,0,1
here embody your discount code rp176781. to finish further messages reply stop. www.regalportfolio.co.uk. customer services 08717205546,here embody your discount code rp176781 to finish further messages reply stop urltoken customer services phonetoken,smishing,2,1,0,1,1,0,1
here exist your discount code rp176781. to finish further messages answer stop. www.regalportfolio.co.uk. customer services 08717205546,here exist your discount code rp176781 to finish further messages answer stop urltoken customer services phonetoken,smishing,2,1,0,1,1,0,1
here is your discount code rp176781. to arrest further messages reply stop. www.regalportfolio.co.uk. customer services 08717205546,here is your discount code rp176781 to arrest further messages reply stop urltoken customer services phonetoken,smishing,2,1,0,1,1,0,1
here is your discount code rp176781. to blockade further messages answer stop. www.regalportfolio.co.uk. customer services 08717205546,here is your discount code rp176781 to blockade further messages answer stop urltoken customer services phonetoken,smishing,2,1,0,1,1,0,1
here is your discount code rp176781. to blockade further messages reply stop. www.regalportfolio.co.uk. customer services 08717205546,here is your discount code rp176781 to blockade further messages reply stop urltoken customer services phonetoken,smishing,2,1,0,1,1,0,1
here is your discount code rp176781. to finish further messages answer stop. www.regalportfolio.co.uk. customer services 08717205546,here is your discount code rp176781 to finish further messages answer stop urltoken customer services phonetoken,smishing,2,1,0,1,1,0,1
here is your discount code rp176781. to finish further messages reply stop. www.regalportfolio.co.uk. customer services 08717205546,here is your discount code rp176781 to finish further messages reply stop urltoken customer services phonetoken,smishing,2,1,0,1,1,0,1
hey i am really * want to chat or ascertain me text to 08718738034,hey i am really want to chat or ascertain me text to phonetoken,smishing,2,0,0,1,0,0,1
Hey I am really * want to chat or see me text to 08718738034,hey i am really want to chat or see me text to phonetoken,smishing,2,0,0,1,0,0,1
hey i am really * want to chitchat or see me text to 08718738034,hey i am really want to chitchat or see me text to phonetoken,smishing,2,0,0,1,0,0,1
hey i am really * want to jaw or date me text to 08718738034,hey i am really want to jaw or date me text to phonetoken,smishing,2,0,0,1,0,0,1
hey i am really * want to visit or see me text to 08718738034,hey i am really want to visit or see me text to phonetoken,smishing,2,0,0,1,0,0,1
hey i embody really * need to visit or ascertain me text to 08718738034,hey i embody really need to visit or ascertain me text to phonetoken,smishing,2,0,0,1,0,0,1
hey i embody really * want to chat or date me text to 08718738034,hey i embody really want to chat or date me text to phonetoken,smishing,2,0,0,1,0,0,1
hey i embody really * want to visit or see me text to 08718738034,hey i embody really want to visit or see me text to phonetoken,smishing,2,0,0,1,0,0,1
"hi steven malone, we experience identified some unusual activity on your account. log in via the secure ink to avoid account suspension http:l/natwestauth.xyz",hi steven malone we experience identified some unusual activity on your account log in via the secure ink to avoid account suspension http l urltoken,smishing,2,1,0,0,1,0,0
"Hi Steven Malone, We have identified some unusual activity on your account. Log in via the secure ink to avoid account suspension http:l/natwestauth.xyz",hi steven malone we have identified some unusual activity on your account log in via the secure ink to avoid account suspension http l urltoken,smishing,2,1,0,0,1,0,0
"hi steven malone, we have place some unusual activity on your account. log in via the secure ink to forfend account suspension http:l/natwestauth.xyz",hi steven malone we have place some unusual activity on your account log in via the secure ink to forfend account suspension http l urltoken,smishing,2,1,0,0,1,0,0
"hi steven malone, we induce place some unusual activity on your account. log in via the secure ink to avoid account suspension http:l/natwestauth.xyz",hi steven malone we induce place some unusual activity on your account log in via the secure ink to avoid account suspension http l urltoken,smishing,2,1,0,0,1,0,0
"hi steven malone, we ingest describe some unusual activity on your account. log in via the secure ink to avoid account suspension http:l/natwestauth.xyz",hi steven malone we ingest describe some unusual activity on your account log in via the secure ink to avoid account suspension http l urltoken,smishing,2,1,0,0,1,0,0
"hi, this constitute mandy sullivan call from hotmix fm...you are choose to meet £5000.00 in our easter lever draw.....please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....",hi this constitute mandy sullivan call from hotmix fm you are choose to meet 5000 00 in our easter lever draw please telephone phonetoken to claim before 29 03 05 or your prize will be transferred to someone else,smishing,2,0,0,1,0,0,1
"hi, this embody mandy sullivan calling from hotmix fm...you are opt to receive £5000.00 in our easter prize draw.....please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....",hi this embody mandy sullivan calling from hotmix fm you are opt to receive 5000 00 in our easter prize draw please telephone phonetoken to claim before 29 03 05 or your prize will be transferred to someone else,smishing,2,0,0,1,0,0,1
"hi, this embody mandy sullivan calling from hotmix fm...you embody chosen to receive £5000.00 in our easter prize draw.....please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....",hi this embody mandy sullivan calling from hotmix fm you embody chosen to receive 5000 00 in our easter prize draw please telephone phonetoken to claim before 29 03 05 or your prize will be transferred to someone else,smishing,2,0,0,1,0,0,1
"hi, this is mandy sullivan call from hotmix fm...you are choose to meet £5000.00 in our easter treasure draw.....please telephone 09041940223 to claim before 29/03/05 or your prize will represent transferred to someone else....",hi this is mandy sullivan call from hotmix fm you are choose to meet 5000 00 in our easter treasure draw please telephone phonetoken to claim before 29 03 05 or your prize will represent transferred to someone else,smishing,2,0,0,1,0,0,1
"hi, this is mandy sullivan calling from hotmix fm...you are chosen to find £5000.00 in our easter prize draw.....please telephone 09041940223 to claim before 29/03/05 or your prize will exist transferred to someone else....",hi this is mandy sullivan calling from hotmix fm you are chosen to find 5000 00 in our easter prize draw please telephone phonetoken to claim before 29 03 05 or your prize will exist transferred to someone else,smishing,2,0,0,1,0,0,1
"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive £5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....",hi this is mandy sullivan calling from hotmix fm you are chosen to receive 5000 00 in our easter prize draw please telephone phonetoken to claim before 29 03 05 or your prize will be transferred to someone else,smishing,2,0,0,1,0,0,1
"hi, this is mandy sullivan calling from hotmix fm...you are opt to receive £5000.00 in our easter prize draw.....please telephone 09041940223 to claim before 29/03/05 or your prize will embody transmit to someone else....",hi this is mandy sullivan calling from hotmix fm you are opt to receive 5000 00 in our easter prize draw please telephone phonetoken to claim before 29 03 05 or your prize will embody transmit to someone else,smishing,2,0,0,1,0,0,1
"hi, this is mandy sullivan yell from hotmix fm...you are opt to find £5000.00 in our easter prize draw.....please telephone 09041940223 to arrogate before 29/03/05 or your prize will be transferred to someone else....",hi this is mandy sullivan yell from hotmix fm you are opt to find 5000 00 in our easter prize draw please telephone phonetoken to arrogate before 29 03 05 or your prize will be transferred to someone else,smishing,2,0,0,1,0,0,1
hmrc govuk:0ur records demonstrate that your tax refund of 398.90 can now exist claime. please continue via:https://ukhmrc-tax-refund.com to claim your refund.,hmrc govuk 0ur records demonstrate that your tax refund of 398 90 can now exist claime please continue via urltoken to claim your refund,smishing,2,1,0,0,1,0,0
hmrc govuk:0ur records indicate that your tax refund of 398.90 can now be claime. please continue via:https://ukhmrc-tax-refund.com to claim your refund.,hmrc govuk 0ur records indicate that your tax refund of 398 90 can now be claime please continue via urltoken to claim your refund,smishing,2,1,0,0,1,0,0
hmrc govuk:0ur records prove that your tax refund of 398.90 can now exist claime. please remain via:https://ukhmrc-tax-refund.com to claim your refund.,hmrc govuk 0ur records prove that your tax refund of 398 90 can now exist claime please remain via urltoken to claim your refund,smishing,2,1,0,0,1,0,0
HMRC GOVUK:0ur records show that your tax refund of 398.90 can now be claime. Please continue via:https://ukhmrc-tax-refund.com to claim your refund.,hmrc govuk 0ur records show that your tax refund of 398 90 can now be claime please continue via urltoken to claim your refund,smishing,2,1,0,0,1,0,0
hmrc govuk:0ur records show that your tax refund of 398.90 can now be claime. please stay via:https://ukhmrc-tax-refund.com to claim your refund.,hmrc govuk 0ur records show that your tax refund of 398 90 can now be claime please stay via urltoken to claim your refund,smishing,2,1,0,0,1,0,0
hmrc govuk:0ur records show that your tax refund of 398.90 can now embody claime. please remain via:https://ukhmrc-tax-refund.com to claim your refund.,hmrc govuk 0ur records show that your tax refund of 398 90 can now embody claime please remain via urltoken to claim your refund,smishing,2,1,0,0,1,0,0
i'd like to recount you my deepest darkest fantasies. call me 09094646631 just 60p/min. to blockade texts call 08712460324 (nat rate),i'd like to recount you my deepest darkest fantasies call me phonetoken just 60p min to blockade texts call phonetoken nat rate,smishing,2,0,0,1,0,0,2
i'd like to tell you my deepest darkest fantasies. call me 09094646631 just 60p/min. to finish texts call 08712460324 (nat rate),i'd like to tell you my deepest darkest fantasies call me phonetoken just 60p min to finish texts call phonetoken nat rate,smishing,2,0,0,1,0,0,2
"if you don't, your prize will become to another customer. t&c at www.t-c.biz 18+ 150p/min polo ltd",if you don't your prize will become to another customer t c at urltoken 18 150p min polo ltd,smishing,2,1,1,0,1,1,0
"if you don't, your prize will exit to another customer. t&c at www.t-c.biz 18+ 150p/min polo ltd",if you don't your prize will exit to another customer t c at urltoken 18 150p min polo ltd,smishing,2,1,1,0,1,1,0
"if you don't, your prize will exit to another customer. t&c at www.t-c.biz 18+ 150p/min polo ltd suite 373 london w1j 6hl please call back if busy",if you don't your prize will exit to another customer t c at urltoken 18 150p min polo ltd suite 373 london w1j 6hl please call back if busy,smishing,2,1,1,0,1,1,0
"if you don't, your prize will go to another customer. t&c at www.t-c.biz 18+ 150p/min polo ltd",if you don't your prize will go to another customer t c at urltoken 18 150p min polo ltd,smishing,2,1,1,0,1,1,0
"if you don't, your prize will go to another customer. t&c at www.t-c.biz 18+ 150p/min polo ltd suite 373 london w1j 6hl please bid back if busy",if you don't your prize will go to another customer t c at urltoken 18 150p min polo ltd suite 373 london w1j 6hl please bid back if busy,smishing,2,1,1,0,1,1,0
"if you don't, your prize will go to another customer. t&c at www.t-c.biz 18+ 150p/min polo ltd suite 373 london w1j 6hl please call back if busy",if you don't your prize will go to another customer t c at urltoken 18 150p min polo ltd suite 373 london w1j 6hl please call back if busy,smishing,2,1,1,0,1,1,0
"if you don't, your prize will go to another customer. t&c at www.t-c.biz 18+ 150p/min polo ltd suite 373 london w1j 6hl please phone back if busy",if you don't your prize will go to another customer t c at urltoken 18 150p min polo ltd suite 373 london w1j 6hl please phone back if busy,smishing,2,1,1,0,1,1,0
"if you don't, your prize will survive to another customer. t&c at www.t-c.biz 18+ 150p/min polo ltd",if you don't your prize will survive to another customer t c at urltoken 18 150p min polo ltd,smishing,2,1,1,0,1,1,0
"if you don't, your prize will survive to another customer. t&c at www.t-c.biz 18+ 150p/min polo ltd suite 373 london w1j 6hl please call back if busy",if you don't your prize will survive to another customer t c at urltoken 18 150p min polo ltd suite 373 london w1j 6hl please call back if busy,smishing,2,1,1,0,1,1,0
important information 4 orange user . today be your lucky day!2find out why log onto http://www.urawinner.com there's a fantastic surprise awaiting you!,important information 4 orange user today be your lucky day 2find out why log onto urltoken there's a fantastic surprise awaiting you,smishing,2,1,0,0,1,0,0
important information 4 orange user . today be your lucky day!2find out why log onto http://www.urawinner.com there's a fantastic surprise wait you!,important information 4 orange user today be your lucky day 2find out why log onto urltoken there's a fantastic surprise wait you,smishing,2,1,0,0,1,0,0
important information 4 orange user . today embody your lucky day!2find out why log onto http://www.urawinner.com there's a fantastic surprise await you!,important information 4 orange user today embody your lucky day 2find out why log onto urltoken there's a fantastic surprise await you,smishing,2,1,0,0,1,0,0
important information 4 orange user . today equal your lucky day!2find out why log onto http://www.urawinner.com there's a fantastic surprise awaiting you!,important information 4 orange user today equal your lucky day 2find out why log onto urltoken there's a fantastic surprise awaiting you,smishing,2,1,0,0,1,0,0
important information 4 orange user . today exist your lucky day!2find out why log onto http://www.urawinner.com there's a fantastic surprise look you!,important information 4 orange user today exist your lucky day 2find out why log onto urltoken there's a fantastic surprise look you,smishing,2,1,0,0,1,0,0
important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com there's a fantastic surprise await you!,important information 4 orange user today is your lucky day 2find out why log onto urltoken there's a fantastic surprise await you,smishing,2,1,0,0,1,0,0
important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com there's a fantastic surprise look you!,important information 4 orange user today is your lucky day 2find out why log onto urltoken there's a fantastic surprise look you,smishing,2,1,0,0,1,0,0
important information 4 orange user 0796xxxxxx. today embody ur lucky day!2 encounter out why log onto http://www.urawinner.com there's a fantastic prizeawaiting you!,important information 4 orange user 0796xxxxxx today embody ur lucky day 2 encounter out why log onto urltoken there's a fantastic prizeawaiting you,smishing,2,1,0,0,1,0,0
important information 4 orange user 0796xxxxxx. today embody ur lucky day!2 find out why log onto http://www.urawinner.com,important information 4 orange user 0796xxxxxx today embody ur lucky day 2 find out why log onto urltoken,smishing,2,1,0,0,1,0,0
important information 4 orange user 0796xxxxxx. today embody ur lucky day!2 find out why log onto http://www.urawinner.com there's a fantastic prizeawaiting you!,important information 4 orange user 0796xxxxxx today embody ur lucky day 2 find out why log onto urltoken there's a fantastic prizeawaiting you,smishing,2,1,0,0,1,0,0
important information 4 orange user 0796xxxxxx. today embody ur lucky day!2 receive out why log onto http://www.urawinner.com,important information 4 orange user 0796xxxxxx today embody ur lucky day 2 receive out why log onto urltoken,smishing,2,1,0,0,1,0,0
important information 4 orange user 0796xxxxxx. today exist ur lucky day!2 find out why log onto http://www.urawinner.com,important information 4 orange user 0796xxxxxx today exist ur lucky day 2 find out why log onto urltoken,smishing,2,1,0,0,1,0,0
important information 4 orange user 0796xxxxxx. today is ur lucky day!2 ascertain out why log onto http://www.urawinner.com,important information 4 orange user 0796xxxxxx today is ur lucky day 2 ascertain out why log onto urltoken,smishing,2,1,0,0,1,0,0
IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com,important information 4 orange user 0796xxxxxx today is ur lucky day 2 find out why log onto urltoken,smishing,2,1,0,0,1,0,0
IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,important information 4 orange user 0796xxxxxx today is ur lucky day 2 find out why log onto urltoken there's a fantastic prizeawaiting you,smishing,2,1,0,0,1,0,0
"important message from westpac for the safety of our customers due to the recent covid-19 virus, all customers are need to retrospect and update their personal details. you will be unable to use westpac services until you possess done so. please go to https:// westpac-mobile.cc/2update or call us on 132 032.",important message from westpac for the safety of our customers due to the recent covid 19 virus all customers are need to retrospect and update their personal details you will be unable to use westpac services until you possess done so please go to https urltoken or call us on 132 032,smishing,2,1,0,0,1,0,0
"important message from westpac for the safety of our customers due to the recent covid-19 virus, all customers are required to critique and update their personal details. you will be unable to employ westpac services until you possess suffice so. please go to https:// westpac-mobile.cc/2update or call us on 132 032.",important message from westpac for the safety of our customers due to the recent covid 19 virus all customers are required to critique and update their personal details you will be unable to employ westpac services until you possess suffice so please go to https urltoken or call us on 132 032,smishing,2,1,0,0,1,0,0
"important message from westpac for the safety of our customers due to the recent covid-19 virus, all customers are required to reexamine and update their personal details. you will be unable to apply westpac services until you ingest done so. please operate to https:// westpac-mobile.cc/2update or call us on 132 032.",important message from westpac for the safety of our customers due to the recent covid 19 virus all customers are required to reexamine and update their personal details you will be unable to apply westpac services until you ingest done so please operate to https urltoken or call us on 132 032,smishing,2,1,0,0,1,0,0
"IMPORTANT MESSAGE FROM WESTPAC For the safety of our customers due to the recent COVID-19 virus, all customers are required to review and update their personal details. You will be unable to use Westpac services until you have done so. Please go to https:// westpac-mobile.cc/2update or call us on 132 032.",important message from westpac for the safety of our customers due to the recent covid 19 virus all customers are required to review and update their personal details you will be unable to use westpac services until you have done so please go to https urltoken or call us on 132 032,smishing,2,1,0,0,1,0,0
"important message from westpac for the safety of our customers due to the recent covid-19 virus, all customers be ask to reexamine and update their personal details. you will be unable to employ westpac services until you possess suffice so. please go to https:// westpac-mobile.cc/2update or call us on 132 032.",important message from westpac for the safety of our customers due to the recent covid 19 virus all customers be ask to reexamine and update their personal details you will be unable to employ westpac services until you possess suffice so please go to https urltoken or call us on 132 032,smishing,2,1,0,0,1,0,0
"important message from westpac for the safety of our customers due to the recent covid-19 virus, all customers embody need to survey and update their personal details. you will embody unable to employ westpac services until you experience done so. please survive to https:// westpac-mobile.cc/2update or call us on 132 032.",important message from westpac for the safety of our customers due to the recent covid 19 virus all customers embody need to survey and update their personal details you will embody unable to employ westpac services until you experience done so please survive to https urltoken or call us on 132 032,smishing,2,1,0,0,1,0,0
"important message from westpac for the safety of our customers due to the recent covid-19 virus, all customers embody require to critique and update their personal details. you will be unable to use westpac services until you have dress so. please become to https:// westpac-mobile.cc/2update or yell us on 132 032.",important message from westpac for the safety of our customers due to the recent covid 19 virus all customers embody require to critique and update their personal details you will be unable to use westpac services until you have dress so please become to https urltoken or yell us on 132 032,smishing,2,1,0,0,1,0,0
important message. this exist a final contact attempt. you experience important messages look out our customer claims dept. expires 13/4/04. call 08717507382 now!,important message this exist a final contact attempt you experience important messages look out our customer claims dept expires 13 4 04 call phonetoken now,smishing,2,0,0,1,0,0,1
important message. this is a final contact attempt. you experience important messages look out our customer claims dept. go 13/4/04. call 08717507382 now!,important message this is a final contact attempt you experience important messages look out our customer claims dept go 13 4 04 call phonetoken now,smishing,2,0,0,1,0,0,1
IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!,important message this is a final contact attempt you have important messages waiting out our customer claims dept expires 13 4 04 call phonetoken now,smishing,2,0,0,1,0,0,1
important message. this is a final contact attempt. you have important messages waiting out our customer claims dept. go 13/4/04. call 08717507382 now!,important message this is a final contact attempt you have important messages waiting out our customer claims dept go 13 4 04 call phonetoken now,smishing,2,0,0,1,0,0,1
important message. this is a final contact attempt. you ingest important messages look out our customer claims dept. exit 13/4/04. call 08717507382 now!,important message this is a final contact attempt you ingest important messages look out our customer claims dept exit 13 4 04 call phonetoken now,smishing,2,0,0,1,0,0,1
"In the Open Lucky Draw Contest And You Are The Winner 0f Tata Saafari (12,60000). Contact-997330199 -2294871295. More Information https://bit.ly/32ZwcQ5",in the open lucky draw contest and you are the winner 0f tata saafari 12 60000 contact 997330199 2294871295 more information urltoken,smishing,2,1,0,1,1,0,1
"in the open lucky draw contest and you be the winner 0f tata saafari (12,60000). contact-997330199 -2294871295. more information https://bit.ly/32zwcq5",in the open lucky draw contest and you be the winner 0f tata saafari 12 60000 contact 997330199 2294871295 more information urltoken,smishing,2,1,0,1,1,0,1
ingest your mobile 11 months or more? u r entitle to update to the latest colour mobiles with camera for free! call the mobile update co unloosen on 08002986030,ingest your mobile 11 months or more u r entitle to update to the latest colour mobiles with camera for free call the mobile update co unloosen on phonetoken,smishing,2,0,0,1,0,0,1
ingest your mobile 11 months or more? u r entitled to update to the latest colour mobiles with camera for free! call the mobile update co discharge on 08002986030,ingest your mobile 11 months or more u r entitled to update to the latest colour mobiles with camera for free call the mobile update co discharge on phonetoken,smishing,2,0,0,1,0,0,1
ingest your mobile 11 months or more? u r entitled to update to the latest colour mobiles with camera for free! call the mobile update co free on 08002986030,ingest your mobile 11 months or more u r entitled to update to the latest colour mobiles with camera for free call the mobile update co free on phonetoken,smishing,2,0,0,1,0,0,1
It's urgent please Contact me for an UNCLAIMED BEQUEST PAYMENT as the Assigned BENEFICIARY VIA EMAIL infogfreeman@gmail.com Regards Gordon,it's urgent please contact me for an unclaimed bequest payment as the assigned beneficiary via email emailtoken regards gordon,smishing,2,1,1,0,1,1,0
it's urgent please touch me for an unclaimed bequest payment as the assigned beneficiary via email infogfreeman@gmail.com regards gordon,it's urgent please touch me for an unclaimed bequest payment as the assigned beneficiary via email emailtoken regards gordon,smishing,2,1,1,0,1,1,0
lack call alert. these numbers called but forget no message. 07008009200,lack call alert these numbers called but forget no message phonetoken,smishing,2,0,0,1,0,0,1
last chance 2 claim ur £150 worth of discount vouchers-text yes to 85023 now!savamob-member offers mobile t cs 08717898035. £3.00 sub. 16 . dispatch txt x or finish,last chance 2 claim ur 150 worth of discount vouchers text yes to 85023 now savamob member offers mobile t cs phonetoken 3 00 sub 16 dispatch txt x or finish,smishing,2,0,0,1,0,0,1
last chance 2 claim ur £150 worth of discount vouchers-text yes to 85023 now!savamob-member offers mobile t cs 08717898035. £3.00 sub. 16 . murder txt x or finish,last chance 2 claim ur 150 worth of discount vouchers text yes to 85023 now savamob member offers mobile t cs phonetoken 3 00 sub 16 murder txt x or finish,smishing,2,0,0,1,0,0,1
last chance 2 claim ur £150 worth of discount vouchers-text yes to 85023 now!savamob-member offers mobile t cs 08717898035. £3.00 sub. 16 . remove txt x or arrest,last chance 2 claim ur 150 worth of discount vouchers text yes to 85023 now savamob member offers mobile t cs phonetoken 3 00 sub 16 remove txt x or arrest,smishing,2,0,0,1,0,0,1
